text,sentiment
TwitterBerry hates me,0
So I`m REALLY considering it at the moment  Same days but even more money. Harder work though but can`t imagine harder than I do now.,0
" I`d help you if I weren`t poorer than you lol! I`m mexican living in .mx, which automatically makes me 13 times poorer",0
 i wish i could but it would cost too much to call you all the way from the UK,0
the low point: a poor pigeon outside my building isn`t capable of flying. It`s just wandering up and down the sidewalk. so sad,0
 jet blue is okay I guess. They cancel flights and don`t have a lot of backup planes. And no first class,0
never mind it`s closed  sorry Miley,0
wondering if my local Borders is going to make it. Lots of bare shelves... It makes me sad,0
my trousers are damp.,0
"there are many jobs I aspire to, supervisor is not one of them  talk about too much stress for too little pay",0
thinking 53 more days is the only thing that gets me through work. ahhh i dont want to go,0
" Oh no! you poor thing  you must have booked the tickets before you realised it was Pat Kenny`s last night, gutted for you....",0
Well then andy i dont think you should date me,0
why does  never reply to mee  he must really hate me :l,0
life is so boring without you,0
" it was a biligual sweatshop LOL I talk 2 him once in a while but not as much, he got an r6",0
really not lookin forward to monday  bak to college,0
 that was pretty lame babe,0
 It was BuckFast. Brain just went blank,0
 yes and no. there`s some strange infection in my body that`s causing me to be sicker than I need and to have a fever.,0
"sorry to hear that  It`s going okay, just tweeting away  ",0
  awww for me I just think she`s tooo young or just not ready for it - tis painful to watch her so upset,0
Ok getting the pink stripey one it`s the most subtle I`m a bit bored of the floral print! Ok?,0
Sad that the Statue of Liberty will completely reopen 2 weeks after our NYC trip.,0
 supposed to be visiting Austin Sun-Thurs..but not feeling well since vaca.  Would`ve said hello for sure!,0
" iya, nyokap gue pernah berkata demikian  :-|  and it`s so hard to share what we have",0
I`m always hungry all the time but now I don`t even feel like eating. This is not normal...and my throat`s sore. I`m sick,0
My student just walked in balling.  She just witnessed her dog getting hit on the street.  I don`t know what to do to cheer her up.,0
 any chance of seeing you at a race in germany? unfortunately hardly any tv & news coverage of cycling here anymore!,0
Greg Pritchard was robbed  ii am too gutted for words,0
"I want to go outside and play in the sunshine, but I have to sit in front of a computer all day   At least I can have lunch on the patio!",0
My baby has his first busted lip.,0
tried to do something funny on twitter but failed.,0
ahh im getting really tired and ej isnt up yet! im might have to go to sleep without talking to her again,0
aw now where`s that little asian girl who runs round pooping her pants in public? i miss laughing at her.,0
"Bitten to blood by my cat, on my way for a rabies bacterin. Seems 7 shots for 2 months. Never wash my cats at home again, they hate water",0
Aww Holly Steel ... Dont cry,0
"New pollster data on party identification in the United States : Democratic (36.7%), Independent (33.5%), Republican (26.4%). OUCH.",0
nooooooo  sue is retiring  no no no no!,0
fed up of pain now,0
 I was going to but I`m siiiick  I`m so mad!!!! Jason said I have to recover fully before I go paintballin again! Are u playing?,0
I sadly have no voice after the Food Faire and The Academic Pep Rally!! I need my voice.,0
Went out to get groceries...prices are inflating  Gas went up another 10 cents to hit $2.49... #TCOT,0
RIP Robin from the Washington Park library,0
 ugh. it sounds like a busted cable box then  what time zone are you in?,0
also just hanging right now?? just bored hahaha didn`t have to work again today this is different....  no hours no money lol whatev,0
"Having some Coronas, and have a bad craving for Mexican pastries, but i`d have to go to Uptown to get some",0
"Stupid jobs, idk what to do.",0
 I **** miss that band so so much,0
 My Photoshop won`t let me save anything  Due to a disk error. The blend took me 1.5 hours!,0
really hates delayed trains especially 44 minute delayed trains. Now going to be late for work,0
"_SocksO_o: I`m sorry, Shannon.",0
I almost lost you again phone  silly indy,0
Still awake can`t fall asleep I`m not one bit sleepy,0
Hi All!!  I have 2 daughters.. and my youngest turns 2 on Monday.. Where did the time go??  sniffle sniffle sob. sob.,0
"bf moves to the city tomorrow. Currently he lives down the st.  Sadness.  He will be far away  (not TOO far, but not down the street )",0
 kids will not eat salad so they getting crisps only salad for me and mr can make his bloody own,0
 What day is it? What`s #FF? I`m worst than you,0
Strange day  I forget all what i can,0
awe.. gotta go.. my mom commands me to sleep already..,0
binstruct suffers from an update of the mib package... and the developer of that package is on holidays,0
I`m miserable with my boredom.,0
"Why are young people attracted to trouble? this makes me sad!  ,<3 kMv",0
" Oh, I`m so sorry!...my kitty is there right now being checked...losing lots of weight over last 3 wks. Not good",0
To Lisa: Yes I know who ur talking about and yes he is an ****. Dont let him get to ya...you have a great thing going with this chris,0
"4 hours of sleep, a migraine, again? What is wrong with me?    hate my life",0
i have a headache,0
 You`re in Miami right? I don`t see a hand delivery in your near future unfortunately,0
I miss my boys,0
Omg i`m going to robinson with tyler wfm. And i freakin miss anthony  ugh today kinda sucks. Lex<3,0
Sadly I am bprohibiting myself from tweeting tonight. Sorry,0
FB is boring   and i wanna sing RIGHT NOW..! *-*,0
Doing a mass cleanout of my room before rearranging it. Just sent mother out to buy me a bin and a bookshelf since mine sucks. Bad mood,0
ive got a headache now,0
Bank holiday mondaaaaaay   Exams tomorrow  D:,0
 I treat my hair so badly. It`s revenge for it turning grey prematurely,0
im tweeting... this is so hard... i dont get it...,0
Just saw my boo he went back to work now time to do my hair but it`s going to rain WTF,0
" I guess it`ll work under fusion. Otherwise you`ll have to boot directly to Vista just to do some online banking, which sucks",0
Got my hair cut. Great.  stupid gum.,0
I miss my wacom. Especially the mouse. Laptop touch pad is horrible,0
Those houses were a bust. House 1 smelled like a bowling alley and was maaad gross and house 2 needed a new roof and basement,0
What am I doing atm? http://twitpic.com/4jmeh Oh yeah. Apple Juice  I`m such a rebel!,0
Fudge.... Just BS`d that whole paper.... So tired.... Ugh I hate school.....  time to sleep!!!!!!!!!!!,0
 yeah.. gives me something useless to crib abt,0
 unfortunately I choose sleep over gym almost everyday  trying to get over it!,0
 sounds like the muffler bearings are going bad,0
 Sorry to hear ur flight got cancelled  that blows!!!,0
"I`m up. getting ready for skill. can`t wait to fail my bio final yay! ugh, honor classes suckkkk.  ):",0
cry baby. janes joplin what is this? munsay music. but i dont know wich **** day i  am today,0
 the straightener`s another 110 pounds though. Seems pricey,0
Geometry is so **** boring.  waste of time.. 20 more minutes left,0
Have a HUGE headache... don`t have asprin here at work.,0
 Anything for . So sorry man  I am not a patsy generally...,0
 Thats actually not that fun as you would think... I was hurting for a week after a similar experience.,0
is anyone out there??  so bored at work...,0
 lol @ half - I already have a bulky desktop- I`m geared up for super slim and light: SSD performance is unreal,0
ugly girls always insist on making ugly faces!  ugh!,0
what a waste of lives ... http://tr.im/mLou,0
I`m so down again.  I wish I could share my problems with someone...,0
  well its pouring here. Rly rly wet,0
" blue skies? where, it`s still grey and hazy out of my window",0
" Probably not a good idea, its hard to tweet on the web, I miss Tweetdeck!  *cry*",0
" Feel your pain with the hayfever - forgot to take mine yesterday, again.",0
Having real bad headache..,0
Sunburn hurts!,0
 he thinks he`s a gangsterrr  his **** don`t even fit in G Unit. & I know :| ))))),0
Starting to spoil my pug since her brother Max passed away on Tuesday. We miss him.,0
" That may be, I still don`t like hearing his name so much.   #blackhawks #canucks",0
*sigh* Off 2 bed 2 try 2 get these crummy 2 hrs of sleep b4 my horrid 12 hour day..smh. Niterzzz evry1. Don`t let the twitterbugz bite..,0
Twitter stop being a **** and let me change my background image!  (imagine a shiny NHL ring in the background),0
waitin 4 the skool bus soo tired nd still soo much 2 do...want 2 b lazy nd sleep but since I cnt ill sing all my fav songs,0
 come back to Perth     I missed the show here!,0
"Not going to graduation, hubby-to-be not feeling well  so instead, doing more job hunting online!",0
Sorry for the delay in publishing this weeks show  Some technical difficulties during encoding. Will be out asap but may be Saturday.,0
I need to burp ....  Im so nauseas....,0
I`m not ditchin i`m barfin so sorry guys  ESOTSM;,0
 thx girl! I just now woke up! I cnt believe I`m sick!! Now I have a fever... Wish I could pound nyquil  This sucks.,0
... A kidney stone. Really?? Ugh  http://tinyurl.com/qsw9vq,0
" Ouch, I`m sorry then",0
  no room for me smh,0
In Seattle Washington....im SOOOOO hungry&i miss alaska,0
Pissed at you   http://myloc.me/21CU,0
 It was an app that changed your wallpaper to one of several hundred at random intervals. It`s hard to find good wallpapers.,0
Well that sucked except for the company I had. Go Kelly.,0
Ugggh school is so boring! I cant wait for this year to be over. So stressed -.= i shoulda stayed home today....,0
http://twitpic.com/67tcr - Ouch!! Burnt my arm on the grill,0
"holy wow, I think I could`ve slept all day! Soooo tired.",0
my 21month daughter`s seperation anxiety is intense. it`s killing me. i cant leave her sight without her breaking into an anxiety attack,0
Lots of confusions I`ve at my work place..,0
"Would like to remind people that I am OUT of Kansai Scene, and whatever the current issue is like, I have had nothing to do with it",0
Computer is packed away. There goes my life. Right into a cardboard box.,0
"Oh noes, Not Your Average Joes in Lexington is closing!  Sad",0
"is back from the park and is very sunburnt  cant wait 4  2night,and is gonna get smashed..bein sober jst wnt b as fun!",0
 No happy hour in CCP eithah that`s 2 bad,0
"I will miss my City when we leave...priciness, pollution, panhandlers and all",0
Geocaching.com seems to have a huge delay delivering Pocket Queries,0
 its so sad! i wish i could stay longer! It the last time ill see you tonight  better not wear my make up!,0
"Fml! Ughhhhhhhhh, im not going anwhere today just sit in the bedroom I share with my mother and cry!",0
it was a hard weekend. too much alcohol on these **** 'weinfest',0
**** EM,0
After work....Hillcats game!   .25 cent hot dogs haha,0
i dont feel very good,0
"Trying to open a .docx file on my virtual system while I`m under the dryer. But it only has Office 2007,",0
I`m going to miss the seniors so much!  Don`t goo!,0
 you didn`t come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that`s boring,0
 hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.,0
"And why do they think 'how much they want it' is a factor? I really want to be 19 and fit again, but that`s just not going to happen",0
"The Rain Makes Me Sad. Its Like I Want To Kill myself,<-",0
" what about Midge? She definitely has to be in on that tie for first. She`s completely dumb  and yeah, punk`d indeed",0
am little bit upset   ppl is jerk-,0
Trending Topics on Twitter used to useful. Now they`re just like middle schoolers passing around notes cause class is boring.,0
 o iight we gonna miss you tonight,0
 Well I can tell you I didn`t marry my like. Maybe that`s why I`m stuck in situations like I am now,0
 Link didn`t work,0
  youstinkatrespondingtotexts!,0
peeling so much!!   ..I feel so bad,0
 my stupid putet won`t let me go to your chat,0
Feels all kinds of not so well right now,0
 i miss coffee,0
"just got back from the BBQ, i got sunburn on my legs, well sore",0
Cant sleeeeep & i miss my long hairrr,0
: I will press that ignore button,0
 LOL too bad he`s taken!!!!!!!,0
Not looking forward to the upcoming week...My better half will be gone all that time! It`s TRULY GONNA SUCK BIG TIME!,0
my body is aching. I can barely move...but its worth it to be champs,0
wtf my pic isn`t showing,0
Almost time to say Good Bye to my twimulations. I`ll miss my tweeps,0
 I am also very tired,0
" Oh no, that`s so annoying! I have the same problem - 14 thighs but 10-12 hips! I hope they catch up soon",0
NCP no longer has job placement,0
 noo sorry my love...after that i`m going to pop about 7 zyrtec and go to sleep,0
"oh no  according to laineygossip, taylena is OVER!  bc of his fame?! gosh poor  two heartbreaks in a row :-/",0
last night`s paper writing session=still not done. I need to prioritize better.,0
" ..ok brother...did you change your num and not give it to me, AGAIN??? smh..you no good dude",0
BEP KILLED IT! Oh and leighton meester waved at us!,0
The sun is shining and I`m stuck in work,0
"do not go to moes mexican grill, it is TOO spicy!",0
Misses her work peeps,0
urban think fail. chai latte is not good there,0
Bored...um...Song of the day: 'I caught myself by Paramore' and 'No good deed from the musical Wicked'  Oh! And Fully Alive by Flyleaf!!!,0
"Stupid me, accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful..... Im sorry baby",0
 LIKE DREW SAID 'GIVE TC A CHANCE' WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http://bit.ly/r6RfC,0
industrial tommorow! oh yeah & I get to go see a bunch of old people go away forever & I will probably cry all over the place.,0
I`m at my saddest right now. I lost my mobile phone earphones. Waz feels a little incomplete and I feel the same,0
"Getting closer to logging in. My left hand is so swollen, I can`t wear my wedding ring. I keep forgetting and worrying that I lost it.",0
"Steve makes fruit smoothies for me each day & they are berry delicious, I made mine today & it was berry, berry bad",0
_cupcakes that busy wowsa .. okay my pizzas gonna be a while  sorry..,0
 Sorry RB is on PS3 for me,0
" I`ve wondered about rake to.  The client has made it clear .NET only, don`t force devs to learn a new lang  #agile #ccnet",0
_StrayCat I sorry!!  Me no like when people I like don`t feel well. Your tummy?,0
SO MUCH WORK !,0
"ssshhh everybody, I think  is asleep... don`t disturb him.",0
is watching 'Sicko' and is utterly digusted with this country...,0
http://twitpic.com/67di2 - This is what I meant when I said my skin is terrible. Plus sunburnt chest.,0
 I know what you mean  rain sucks...,0
This already feels like one of those days where I just won`t be able to win.,0
_juansimon God I`m bored. Wish we could`ve done something 2night!,0
 they are having a closing down sale !    does not look good.,0
 dad`s been having fever since last nite and needs 2 bottles of blood trasfusion..loaded 1 today..1 to go tomorrow.,0
"Beta 5 of 3.0 expired today, back on 2.2.1 until the public release. I miss it already",0
is sad yo hear about Ashleycat,0
 Ugh my trousers do that too and I`ve never found a way to combat it! It`s so weird,0
Ugh soooo much work to do today while trying to make the 6:10 train to the game... looking like a 4-5 hour Sunday at the office.,0
Ugh.. Fricken Internet is down. Can do like 0 work without it. I want back in college just for the connection,0
is tired if ppl **** talking,0
my new picture won`t upload!!!,0
I burnt my arm.  (just thought you should know),0
 Sorry  I`ll make sure to bomb in talk at SSUG next month as penance ;-),0
 awwww  nsty when ppl make fun of someone &  laugh their asses off; when the see ur not laughing that shoud be a HINT! Wrong,0
_TRUESDALE lmao! you a mess.  Im gonna be in ATL in a few weeks,0
 i voted and i couldnt,0
sat in the pub. Pretty quiet so far. Prob leave in a bit. Work at 6.30,0
"late for   sick kid at home, hope she feels better later tonite",0
says karma strikes more than twice!  http://plurk.com/p/rqk2z,0
Ugh I can`t breathe right today,0
Ugh! I have to beat this stupid song to get to the next  rude!,0
Just finished watching terminator. Other than the music nothing is great,0
I am so bored,0
is still pretty depressed about losing her hello kitty necklace,0
 weird. I tot it will usually rain east coast first. And east coast usually gets more rain.,0
bored. tired got headache,0
 Yep! Tail between legs!,0
@_juliamarie people just don`t appreciate nature. it`s sad. did the lil dude survive?,0
Ship. I`m stuck.,0
Little kids annoy the hell outa me by being all active and shouting and attacking me Etc.,0
 That drives me nuts.,0
" ain`t got any at the moment, sorry",0
 Neither could i! And i looked on ebay and it was like 250 euro for two!!!! but i doubt my parents would fork that amount out,0
TGIF. I don`t feel good.,0
 ****. it should be recoverable. it`s just the boot part that`s messed up. grr argh. my business was on there.,0
 seriously...it only gets sadder,0
tried  to sleep but i cant bout 2 call tisha,0
Horrible thought... I have to go back to work on Monday   Good thought... I only work for 90 minutes   Life is good.,0
I`m completely exhausted thanks to yesterday.  Can I go home yet?,0
 You can`t make it down to NYC at all when I`m there huh?,0
"_crazyangel oh noooo, did he not get through?",0
Is in bed not able to sleep  bloody bipolar!,0
Burnt 3 of my fingers from trying to keep my hands warm over the rice cooker.,0
imm tired of callin  && hearin other convos  i wanaa call himm!!,0
"   plus, it is going to clash with ugly betty when channel 4 shows season 3 next month as well. grrr  !",0
 i might have been a child but i was NEVER one of THOSE .....and i`ve already apologised to you for it,0
Ate too much vegetarian pizza for dinner! But it was so good,0
Is feeling like he has a bad flu. Yes. Bad. Flu.,0
I`m grounded til tomorrow. Sorry to anyone I made plans with.  It`ll have to be tomorrow. (annoyed) http://plurk.com/p/x332r,0
 es imposible no amar starbucks,0
Done with geology!! But I`m really missing my favorite sisters! Especially because they can`t go to banquet tonight,0
Hm. Have you ever realized how incredibly over-rated Tokio Hotel is becoming? It makes me sad.,0
My son had surgery yesterday so mommy and son time won`t be as long today,0
what a bad day 1 of my close relative has died so i wont be going to florida,0
 and guess what ! ive got 20 % ! wow its impossible,0
"So has anyone had that yucky new throwback pepsi and mountain dew yet? If they plan on keeping it around, I will not be drinking it!",0
 It just sucks that I`m stuck in an office  but I have you at Selfridges to look forward too.,0
"Early Monday,great  Rainy Monday,not so great :|",0
 ooohhhhh - sorry  So sad - never noticed the dollar signs! #oxteach,0
I want to watch the movie 'Up' but no one wants to watch it with me,0
"never did sleep last night  feeling horrible today, time to call work I thinks...",0
House Hunting was a PAIN! House Shifting is a SUPER PAIN!! Packing never seems to end  I can`t even Imagine Unpacking :-P,0
THE SUN IS SHINING< THE SKY IS FACKING BLUE< TELETUBBIES? I HAVE TO **** WORK.,0
I`m so sleep deprived but it`s to hot to sleep.,0
Ugh. Another 'what day is it today?' (5 most uttered words last 2 weeks for me) - Missed a 10 yr old birthday & it was even on my iCal.,0
 hahahaha wtf dianne????? who twitters that lol...i guess it depends who the person is.....,0
_lu I must be getting old and bent: that is the second thing you`ve said in the last couple of days that has not really been a turnon,0
OH NO TODAYS JAY LENOS LAST SHOW!!! WE`LL MISS U MR. LENO,0
_Dreaming what?! miley`s gonna quit hannah montana?...i don`t wanna believe it!,0
_1988 cool i wish i could av gone 2 da 1 he did where i live but i couldnt,0
 we tried to DM you but your not following us,0
 given the way kunal khemu etc. starrers turn out..there is a high probability of it being `****` rather than `niche`!,0
" Ohhh, he is very regal man-cat! But he is blocked",0
work is depressing the hell out of me  i want someone to fukin come on holiday with me in august,0
"really ill again not been well for 2 weeks, i`ve got a bad viral infection.",0
officially misses Quark.  huhuhu! i had no heart hand partner and no one to dance with tonight! come home so... http://plurk.com/p/x2k1z,0
" Speaking of fish, our company fish just died  RIP Julio",0
 and this is better 4 me than a snickers bar or hersheys w/almonds.... which i use to b addicted to b4. i miss them  LOL,0
I got dropped froma coupla ppl that were following me  **** Detroit Fans!!!,0
" It was a lot of stress, though, so with that and supporting two big families he never quit smoking and died of lung cancer at 51.",0
"this time, i really need to shut it.. i`m going to sleep! my head aches badly and i really can`t take it..",0
Got a deadline to meet!!! No TGIF for me,0
time to get to work. i`m already starting the day off bad. missed the UP screening  this morning at the el capitan,0
" ahhhh.same here with Geometry, like i said b4, if i didn`t have it, i would be graduated!! so i feel ur pain hun!",0
 _online That`s the sad thing about it.,0
"Blah. So i registered to coach this summer and eh the tourney starts July 6th. My vacation 7/15-28th. Fk my life, haha",0
Internet stopped working right in the middle me quantum leap.  grr,0
grrh my phone (brand new might i add) keep just switching itself off and others are saying theirs does the same,0
That sucks that u have 2 go through that  id b pissed 2,0
Cant believe there had been nice weather all day and I was stuck in doors all day,0
@_enzo blech... thats a fail when you`re receiving dollars. I quoted a job in USD last month. i`m getting paid now = major losses,0
Its summer and no one has texted/called me. Im a loner,0
its my burfday and i`m all alone,0
reyt fancies a valentinos. Worst of times considering i can`t have any,0
 I ended up not going because my left knee is killing me.  I think I pushed myself too much yesterday,0
 miss u m8   we NEED tae have a catch up n that,0
 I know it`s just a sprain. It`s a repetitive injury for me.,0
"Just finished work nd now waiting in the freezing cold drinking a mango magic, haha FAIL T.T mama, wheree are yu ? I`m cold",0
Rachael makes me want to cry,0
got an ear infection...man that **** hurts!,0
Screw you guys and your prom pictures,0
i have such a sore head,0
i woke him up in the end. Got bored.,0
"My back hurts and I`m meant to be going out tonight, poor the Rik",0
I`m really full and I feel sick,0
Has no idea wtf Twitter is about but willing to give it a go!  Going out for a bit!,0
 u were doing good with the replys now u fallin off sad face,0
http://twitpic.com/66ltb - Finito~! Hunk Ah Hunk of Burning Love! I do believe my camera phone is stuffed. Stupid blurryness,0
 Hey twit! Just watched poor Holly on Britains Got Talent  poor thing!! People are so mean - she only a 10 year old little girl!,0
Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,0
bruise on knee will make it hard to skate tomorrow.,0
14 more days with slow internet,0
Swiped the last package of fruit snacks! Hell yeah. Finished Catch-22. What shall I read next?!? I`m such a nerd,0
" just nothing perfect in life, darn it!",0
 I cnt get it!! its goin to ur old messages?!?  >>>> HELP?<<<<,0
Wating to get my hair cut before prom. It sucks people screaming instead of talking.     Probably going to be wating for another hour  ...,0
" Thanks to TweetStats, I confirmed what I long suspected: Twitter is keeping me up way too late!  http://tr.im/kpc1 ",0
"4 very big ???zongzi) for lunch, ate more, but not work more.Work less but eat more, what  can I do w/h it? Too useless become.",0
twitter is acting weird,0
 Poor dear. Your fellow **** mavens have been there.  What gym do you belong to? PEAC?,0
  if she sees that she will cry! lol,0
**** if there is anytime I need my car... its now! Dammit,0
Going to fold laundry and then hit the sack. I have boring saturday evenings,0
my feet are cold.....i hate when my feet get cold,0
 Why no sn... o. yeah... Sad day.....,0
"On my way to work, I`m kinda sad",0
" aww homesick  i feel you! im homesick for my 2nd home, campp",0
 sorry we didn`t get a chance to chat at #screengrab09. Caught glimpse of you across room but was dragged home prematurely,0
 Sooo SAD I will miss you here in San Diego!!!,0
"grr!  i hate being **** near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va",0
"aww twiter i miss you.. today i`ll post a little more.. i mea, after the movie theater..ahah soo coold here",0
 You`re a real ****. I`m gonna slap you in public.,0
ugh... dunno why im just not in the best of moods... how do i know if i have allergies? meh...,0
 What you said is as good as day dreaming!  sorry to say that our country is in such a state....,0
Layin in bed awake. Txtin my girl in vegas. Wishin I didn`t have to work and I was w her,0
Born and raised in NYC and living in Texas for the past 10 years!  I still miss NY,0
 nah ;) when a single person posts about 200 tweets a day is hard to cope with on my android phone when I`m unable to filter,0
"Yeah, it was a silly mistake. At the end of a long day, etc etc. They were brand new pliers too",0
listening to music!! my phone just died on me  !! Can`t find my charger... my brother needs 2 stop taking mine without asking!!,0
Rain rain go away,0
"i`ve been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw",0
 i miss your dance friends too.,0
 oh I`m sorry for that. how old was your grandpa?,0
it just thundered reallyreally loud at work and this little boy started crying  I wanted to cry too...I hate storms! wah,0
Evermore & End of Fashion rocks! My poor foot though! oww! injured my foot. not good. will be sore tomorrow.  details to follow  later,0
 the worst kind of news,0
" lol `if u knew better, u`d do better, wouldnt wear Uggs in shoe weather...` awww RIP Stack B",0
at home and sick    http://yfrog.com/17zw1j,0
Waiting for friends to call or email me bleh i feel unloved,0
 I am using iMovie 08 and it`s still not bad. I am afraid to hear what is wrong with 09,0
" Si, no bueno  I guess I just don`t entertain him :/",0
Anyway. Can`t take this **** no longer. Or my mind will blow off.,0
Migraine is fighting its way back from last night.,0
" Unfortunately, yes...not outside!",0
" i had to get the same sized jeans, i couldnt get my hips into the 14`s",0
"addin to that last comment, was spose to be going to see the jonas brothers 3D movie, but guess what i couldnt go aswell cos im sick",0
Have a headache  I`m going to bed. Goodnight!,0
graandma`s houseee  i havee too leave now! <3,0
"oh, not just his IMs, but also from all my friends who IM me! This really sucks, I am always not around!",0
Came home after getting ratty in a shop with the staff and a blister on the foot. Meh,0
The geographY was an exam today!But turned out well  OMG on Wednesday will a English exam xD   I woul`d be very nervous...,0
 of course its not coming to boise,0
 haha that sucks! actually mine is worse. mines ft math  eww,0
"if you`re as lovesick as I am, give me a call, we should go bowling and complain about love",0
Was talking to Vincent  Miss him so baadly.,0
i hate waking up early! but i need to make up my 27 hrs at my pharmacy class. >=[ sighhh.  in other news: breakfast time!!!!,0
Finally lost FM97,0
 and i want to let you know im here for vfc no matter what happens and yes i need a hug to bad i live in delaware,0
 That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?,0
"I did the dishes and I`m now on a train to Newcastle. Have to leave #nontweetinggirlfriend behind for 2 weeks, which is always a bit sad",0
I think the rain killed my phone,0
I did not twitt yesterday cause it was a very busy day but I`ll be back tomorrow  BTW I can not sleep  I`m like in zombie mode @_@,0
Been working on my freakin` computer trying to save stuff on a harddrive and it seems I failed miserably.,0
" I`m trying my dang hardest to not watch the movie again until I finish the book, again.",0
missing someonee...,0
"planning! and trying to call the doctor, though that isn`t going so well. So mostly, planning",0
um... so I don`t think my text msgs have a 'subject line' ... I fail,0
Big Sam Houston is not big enough to overcome the challanges of moving-car-iphone photography  http://yfrog.com/0xhu5j,0
"****, got Chili Beans on my shirt  I hate that I can be a messy eater. Such a lady!",0
 My Friday made me miss high school,0
  Ah bad times   I hate exams. I feel so unprepared this time as well. Sucks haha.,0
*sad face* project-m keeps crashing my itunes,0
 haha IE...it`s expensive!!!! Hm...let me message you later,0
fell down while holdin kales hand today...I hurt my foot & he bruised his forehead  im such a klutz!,0
 sorry about that,0
" I know how you feel. My head is getting stuffier and stuffier, and it is not fun.",0
 wtf kinda best friend am I? I *still* haven`t met the hubby. That depresses me,0
" Hey girl!  Yeah, my allergies kick in at the most random times. Hmph.",0
 i hate this weather! When u have lived here ure whole life u get used to it...may is always rainy  ,0
I`m tired. I think I`m becoming too old to go out.,0
"boredddddddd, work tomorrow..  and sunday. i hate clarks",0
_da_**** ï¿½ cant im not @ my sister house no ï¿½-net tonite,0
is feeling her eyes burned-fried after 10 hours attached to the screen uploading new summer clothing for my store www.Chittypulga.com,0
So sad you didn`t day Hello to me  ,0
Yao...broken foot...so much for that series  Denver`s next,0
" come home, then. Not so boring here.",0
at hannah montana set.... im missing tennessee ALOT today,0
 I think I might get some of that today.  My throat is killing me! It feels like it`s in my lungs,0
" Wish I could listen but because I`m from Canada, the website won`t let me!",0
 Morrissey cancelled on me,0
" and if you want to leaveeeee I can guranteee, you won`t find nobody, else like meeee",0
": What, you`re not really an alcoholic? I AM V. DISAPPOINTED! D: Seriously, though, I got that you were kidding.",0
 I`ma say you should smudge yourself before I start calling people given the malicious action we pulled the other night,0
"Alex slammed her head into the edge of the table about 30 min ago.  She`s going to have a nice, blue bruise.",0
 Ouchies. Sorry to hear it  Are you going to get it checked out?,0
Today feels like friday. Too bad its not,0
" exactly the same problem i am having with pure classical music, i cant njoy it",0
"  i know the feeling, working so much sucks hardcore. we need to hang out soon",0
"srsly, nobody evr reply`s 2 me.",0
 I never liked that boy  Jerms!,0
 britain is ****,0
 Oh so nooooowwww youre too busy for me...dam I see how it is! How long we known each other?!?!?,0
Ow it hurts,0
Oh man. I have been sick all night. I feel awful.,0
 selfupdate and clean ruby fixed that part but now its failing on rb-rubygems,0
Snap. Breaking out again,0
I don`t do very good at funerals. Crying is way 2 contagious for me,0
Please don`t forget us,0
17 hours left of being a teenager.. and ill be sleepin for 8-10 of those hours.. how depressing,0
hate living down here in fl. missing GA like crazy...like they say you dont know what you got till its gone  GA on my mind,0
 Me too. I found out about it a little late and couldn`t afford it,0
They raised the prices at work which means people are tipping less. Yay,0
Oww. Can`t even describe how much my back hurts. Going to have to go to the stupid doctor.,0
" but have you got , and twitted a link to it. No? Fail.",0
"Ok, WTF?! Why do you have something on your menu *in the window* if you don`t sell it?! I wanted my bubble tea",0
" Wish i was out an about, stuck in with a pile of boxes, a sore back and a load of tesco blue shopper bags to fill from the kitchen",0
I don`t think the neti pot is working for me  maybe I`m doing it wrong?,0
" Sorry.  I`m a squirrellist, and I only talk to black or sliver squirrels.",0
 I expected it to be warm as usual and now I`m stuck wearing a sun dress on a cold day,0
Q: what studio created `Open Season`? should google it or look at the dvd downstairs but feeling lazy,0
getting my hair cut todayyyy! i`m nerrrvous,0
 Well I guess the McCafe=tastes like **** cured ur craving? You get the McSkillet? Me Wants,0
"Wee laddie`s been SO upset for about 2 hours. Tried soothing him in bed, nursing, etc. Nope. Up at 3:30am for real food. Blue Clues now.",0
#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn`t working . try tomorrow .,0
Ow. Sunburn hurts!,0
My Twitteeeerrr babiieshow Ive missed you  I hate this whole not having a phone thng,0
never does  anything good school and rabbit it my life cycle dunno how to tune a giutar so i am stuffed,0
 everything.  *weeps*,0
im still devastated about manchester united losing the UCL final,0
No free ice cream though,0
"  lolll, i cba to get the sun stuff and i forgot that the back of my leg wouldnt gwt tanned lol. it hurts sooo bad right now",0
"Off to meeting in Lincoln Square, bummer, no more free parking",0
 YAEH! THANK GOD IM HOME!...it suekd and we were kicked out of a church.,0
 OMG....that is soooo sad.,0
I have a broken wrist,0
It just had to rain on me almost a perfect day now my clothes are wet,0
"i had a dream last night, and i was singing  first avid dream of myself crooning away!",0
"_caine I saw it, it made me sad",0
