text,sentiment
"i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more",0
 if u watch the hills in london u will realise what tourture it is because were weeks and weeks late  i just watch itonlinelol,0
 I hate that Costco always costs us so much money,0
I really need to invest in an elliptical machine... Running with shin splints sucks!!,0
Missing  from BKK na.,0
my car is possessed and won`t stop honking at me,0
"@_erica Yea, its tough to keep it going. Sometimes I`m not sure its worth it.",0
Sometimes people never learn to shut up and stop talking ****,0
 for lack of having to go do my own hunt (lol) can you refresh my memory on which one is clue #2?,0
my apartment is emptying out more & more each day.. so sad.. last week at 2000,0
"to be really really... not bored but bad, i won`t now the news  but thats ok. BRB x",0
" why would u get in trouble with me, i did not follow the logic sorry",0
 wats gooood !! miss yall already,0
" totally forgot about the dgree show et al. Now ensconced in home, wine and ready for bed",0
"Not feeling too good at ALL, about to head to work from 12-5.  Not a bad shift, just not fun when you don`t feel well! Hope it goes FAST",0
My dog Roscoe died yestarday and I`m so sad,0
Sometimes I forget that boys have feelings too,0
I got overexcited about pizza and burned my mouth.,0
is bored at work,0
" what is I/O psy? I`m taking psy101 starting this Monday, not looking forward to going back to school but",0
 not impressed....! it might go away if you complain too much!  x,0
 yes but 75% are on the wrong wireless plan,0
 sorry to disappoint.,0
"layenn down,uughh dunt feel well",0
" It saddens me, you`re youtube has changed. It`s just like every other youtube kid, you used to be different",0
Date Like A Man So You Dont Get Played Like A ****,0
  its awful. Xxxx,0
"oh dear, they selected the worst bit for highlight for soprano guy",0
 that`s sad  what kind of mess are you getting into this weekend?,0
 Business or pleasure? Will keep my eye out for anything. You`re just missing a Moondog concert tomorrow night,0
 I haven`t talked to you since the last day of school!  that`s no right.,0
Hates being sat around alone on a Friday night. big sad old loser,0
i`m really tired today!!,0
Listening to have heart. Aka i took over carlys last.fm      its 4am need to be up in 4 hours.  Looooong day tomorrow,0
Okay haileys really gone now.  everyone keep her in your prayers.,0
 **** your in trouble now  why don`t you try with one of those companys that buys your house for you,0
" hun are you okay? I see alot of your posts your exercising like mad,not eating or sleeping",0
I will never eat broadway pizza again.. feelin ill.,0
Ok so 4 needs to hurry up and come wtf I wanna go hooooommmeeee!,0
My stomach is killing me do I can`t sleep,0
I`m so freaking afraid that once again I`ve managed to stick my foot in my mouth and scare yet another person off . . .,0
 Never ever smoking around you again.,0
:kwanghock    it is the Hao Da Za Ji Pa?? I miss the food there so much??,0
"oh dear, I`m being followed by someone that claims to help you stay young  the end is nigh",0
 i hav a bet to get a 6 pack in 35 days...im on day 3..it sux,0
 I know! I`m so slow its horrible. DON`T TELL ON ME!,0
my pooooor baby (my dog chachi)  she had surgery todayyyyy,0
Ooh hayfever has struck..thought I was going to avoid it this year but nooo!  Remedies anyone...?,0
" yeah, that does sound a bit bad man... i got **** exam week this week",0
having my hair dyed today  ugh im bored. still tired from friday lol. swear down bossman ;),0
 I miss you!  Come to Michigan like now....I can`t wait till July,0
" But then you might end up like that poor bus driver...  And, this is kinda weird, but I wish I was there today! :o",0
last day of school  so sad,0
 Oh no! I totally forgot he played today.,0
My english is broken,0
if officially done with high school....  so sad... i miss them already! movie later???,0
"_A_R_A I was wondering where you were, how come you didn`t twitter for a week? and yeah Adam withdrawal syndrome is real/not nice",0
Dang i didnt even remember it was my bday today,0
Worst day ever. And its only noon.,0
Am hating my life at the moment. There`s only so many NOs my delicate little mind can take,0
 http://twitpic.com/4phze - Awe! I miss my baby,0
Sleep is not coming easy. Sleeping pills. Need them. Maybe this is why my mind is soo wild lately. No sleep=craziness. Proven fact!,0
"well,only one week left of my holidays,sad sad",0
_Cat  we all know and yes dont remind me im so effin jealous  **** aust some times,0
"OMG, Tony Hawk`s motion on the nintendo DS sucks ****!",0
head hurt,0
 hahahaha your watching 106 too... i miss Oceans 10...,0
is super stressed!,0
 Bummer- that is a bad experience.,0
 Ohnoes!   That`s icky!,0
"I can`t have any pets in the appartment I really want, so no rat yet.",0
`Look at the tadpole`... `No! ... Look at me!!!` ... Foolish dog  http://yfrog.com/05ixbj,0
"bah, i h8 waking up",0
GRRRR!!! It`s BACK!!!!! And what I mean is my headache  But on the *       *        bright side....it`s only on one side!!!! /\/\/\/\/\,0
is going to forgo Pub Night with the wife tonight. Tough week for both of us and neither is really up for it. Plus our neighbor died,0
starting phase 1 of operation 'be productive'- pack clothes. can`t find pink tank top!! oh no!!!,0
When God created man i also believed he created a million people to get on ya **** for a laff,0
I raced her once. I totally lost  RIP  http://tinyurl.com/lhgca8,0
 me too. I hate my computer so much..,0
 my three most hated words are 'see you monday',0
i need some hot green tea  I cant sleep  ....,0
"We are on the slowest train ever, it stops everywhere. Missed a quick train by a few minutes",0
 that really sucks - I think I might cry if I skipped over anything important I don`t have. Comps are getting to be disposable,0
  totally missed the chatroom. I`m so lame,0
_k_renee On a Saturday? Not so cool friend. Same job  Different position! Let me know when your in town again!!! Miss U,0
 Hahaha I miss Bradddd and all of the guys and KEITH.,0
I cant use my blackberry today. This sucks.,0
" I tried registering on the website. No go, I get an error with all 4 browsers. Firefox, chrome, ie, safari.",0
What the ****!? It`s only 20:35!!? Oh my GOD! My internal clock really IS **** up. Nooooo.,0
Just getting back into the swing...Still sore from my surgery  and tired...Coffee time!,0
2 days without sleep and now a migraine. I thought life postR01 was meant to be relaxing,0
is starving & has a chem quiz due at noon,0
I don`t wanna work!,0
Ugh I`m tired,0
 Im goodie. I feel like we are so disconnected,0
just got home from school and from the wake of my friend`s father.  so tired..,0
I`m at home recovering from major liver surgery.  In alot of pain.,0
"I am sick, very sick, sore throat and flu",0
Awww my daddy! Got in a car accident! Pray for him! He`s shook`n up a lil!,0
aww i feel bad cause i dunno if nicole is in the city looking for me. she`s probably worried  srry hun,0
 That`s how it was for me in March...it came sooo slow..then it was over in a heartbeat,0
Mad because quiz 5 answer on the BET Ford Fusion sweepstakes are all wrong,0
 that sucks man,0
is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,0
 my keys were cracking and ****. I kind of miss my old phone already.,0
"I cant sleep, but im too sore to move",0
*moment of silence* for the Budget i`m bout to b on  I spend wayyy to much $$$.... OMG! I`m on a Budget?!?!,0
Well school`s finally over and idk but I`m sad  I`ll miss my teachers. Goodbye Mrs R. and Mr. Collister,0
 Still jealous,0
EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN`T THAT DOE`T WORK AT ME I`M #FRUSTRADED :@,0
"I`m so sick, it`s ridiculous.",0
"Gone r the days wen we used to sit 4 exams.. no more exams, no more classes, no more bunking n no more fun..",0
Oh darn. Lost another follower.,0
now the pic wont load up on twitter,0
missed iron chef,0
so had a freakin lond thursday  ready to hit the hay and surprise surprise I can`t freakin sleep :/ Boo!,0
It`s a sad day when Christian Lacroix has to file for bankruptcy,0
dont go... im sorry for disappointing you,0
 bugger didn`t know that  shame people have to stick there nose in!,0
Smackdown is a lot more boring without Maria.,0
soo tired.. still kinda angry that i missed the concert,0
 I like to support my friends  It`s sad that I`m your only friend though,0
" eesh, sorry to hear that. That isn`t going to make travel to Michigan very fun.",0
http://twitpic.com/66vld - i don`t like this bangs! I want my hair back!,0
" I can`t seem to find it, can you send it to me again please  oh and tag it too lol",0
Having a bad day/week,0
_longman yes i am.  but she didn`t follow me,0
"No school, again. This time cuz im sick.",0
"Aw, not going to Toronto anymore.",0
I Miss Daddy and Mommy,0
My legs are so **** sore. And my feet hurt to walk. Whataday,0
 I heart Mela so so much cept last time I went they booked us in on the Saturday instead of the Friday and wouldn`t feed us,0
 my days been aight! been cleaning mostly! went to mcds to check for hader toy..no luck  so i ate chickfila,0
"I don`t get it, I was feeling fine yesterday. and now im a ball of sickness ! i hate the flu,",0
 so i`m screwed,0
" no I won`t honey I got mad yrs to go , why am I crazy?",0
Seriously. I dont like girls.,0
"`Whats your stand on **** marriage?` - me. `what the **** natalie, stop asking me these **** **** questions! Go get a job!` - dad.",0
 yaaay for u cleaning ur room. I said hi to u the other day & u didnt write me back,0
Forgive me good lord for this time I /knew/ wat am I doing.. Except the mighty oracle just didn`t *&@#ing care to fully support UnixODBC.,0
 I could but won`t get here in time before my Vegas trip  So I`ll still look like a noob there~,0
 won`t need my hugs anymore,0
 waaaaayyyyy too hot for that,0
So I passed out last night in the middle of 4th quarter. I didn`t witness my Magic lose,0
It`s official nobody is getting a raise this year,0
is feeling so giddy and wanna go home.,0
i`m sickk  ... tomorrow will be a disaster if i don`t get better.,0
Really tired JAKe always gives me more work,0
"Okay, whats up with twitter,, :/ my laptop is completely broke, and now my computer is acting up   so I dont reckon I will be on for t ...",0
" Well, at least you wont be late!",0
"sorry paul scheuring, but prison break series finale sucked... in so many levels",0
Im only failing 1 class.... Algebra 2 **** it that **** is hard!,0
" sorry bout 2day  bloody typical,goin 4 a laydown now feel sick again,ooo this not nice x",0
 tell him ill beat him up if he doesnt share,0
I wanna see my mama but she hasn`t called me back yet  MAMA...MAMA!!!,0
 i`m having a hard time using hulu  have u heard of anyone having problems that uses windows vista?,0
 hate u....  I have 2 wait one week to see it cuz here (Puerto Rico) is still coming soon....,0
she`s gone   I miss my kay way already,0
surgery effin hurts,0
 I wish the photos on your site were bigger,0
 SO jealous...see if you can get some Dallas concert tix out of her...it`s all sold out!!,0
Its so **** hot! **** no air conditioning.,0
no luck in goin to forum.. im about the only person on earth not goin out,0
  i thought you liked the name,0
Received our first bit of spam from Twitter - not sure how to feel that the 'sanctity' of our conversation has been tainted.,0
Ugh. Too much happened today. I really need a hug,0
"Oh my Lord, I have no idea if any of this **** I spout is getting to anyone",0
Youtube is made of fail right now. Or maybe it`s just me that it hates.,0
2 hours 3 mins left.....THE PRESSURE!!!! We need to hurry  #48hours,0
ONLY 1 thing sucks about holidays: worrying about pets. Cats will be tgthr @ 'cat resort' but Jonesy won`t have much company @ dad-in-law,0
7.53.  7 minutes till 8. This is not my best day.  I`m late for class again.,0
" happened about three weeks ago. Why, is there a serial card fraudster on the loose?",0
 I`m so sorry!  I saw it too and it shocked me to the core.,0
A thursday. Is that REALLY necessary  ? Have u ever heard of school and horrible mums,0
" Gosh, no need to be so rude.",0
Our currency is dropping like nobodies business; not a good time to be going overseas  http://is.gd/JsgL,0
  sadness. you could hang out with me and feel less apathetic.,0
I`ve experienced apathy over empathy in customer service situations too many times recently.,0
Oh no! I used my internal sig for an external e-mail  ****. #fb,0
I am beginning to think sun blcok is a haox.,0
Im sure the 5 ppl who came in after me will be seen by a dentist before I will,0
 Are you guys gonna get the metal detector from the Brickmans? I saw Chad ask Davey on FB. Sorry `bout your ring,0
I`m at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol,0
_Aitana K ??? What??? No way!!!! No,0
"_carter It says 'This video is private.', WTF????",0
_lawrence did you forget something this morning? you nearly ran me over at the bottom of the hill!  its very very warm in the shop! x,0
At home now. Feeling very tired. I want to take a nap but I can`t.,0
"Trying to decide on a movie with the friends.. not going to well! lol :p  No bible study 2nite, which means ****-day cake  buy my own??",0
 i miss you  when are you gonna be down in irvine again?? liz and i were just reminiscing about all our adventures.,0
**** being drunk and hot sucks,0
listening to AM- teddy picker  She saw it and she grabbed it and it wasn`t what it seemed,0
 http://twitpic.com/67318 - *sniff* i feel so left out!   *grin*,0
i don`t know what i`m doing  i feel so empty LOLLL cheesy but true :/,0
 srry can`t go paintballing tonight  and there are no good movies out,0
" it`s tongue in cheek of some mentalities.There is another one which takes the piss of arabs, but its too long",0
" Maybe if we pass a lay making the #swineflu illegal, law abiding citizens won`t get it",0
  I missed one,0
"OMG-ness it`s 11:18 pm and I need to beup early to set up my garage sale it starts a 8am, wish I said 9am. I`m beat.",0
just picked up her Blackberry from the middle of the street! Both she and it are crushed!,0
" nothing, they make it up, last time i checked a jar of curry sauce there was no pepper inside, i was disappointed",0
bad hair day,0
 You`re right- you don`t do sympathy very well,0
"_Gorham aww, what a shame  ........you can still #followfriday them though, no? >.>",0
Gettin check outta school cause im siccck. Goin to pick up jimbbbbo.,0
" nothing  it`s sad, actually",0
" Yeah it`s the Ford Focus Titanium, you only get the helicopter add on with the top-end luxury models unfortunately",0
listening to `s Without Your Love...hes so tortured in that song...makes me sad,0
 Yeah they are! So stop making fun of me! I gotta get new ones,0
" CASEY`S GONE?!?! BUT WHY?! So, she piddled a little on the carpet. She`s prolly freaked cause it`s new. Can we get her back?",0
"got so totally lost that I had to pay for a taxi to get me back to where I was supposed to be. Yeah, something like that, lol.",0
Ugh. I`m so tired. Waitin for the bus.  good morning!,0
I caaaaan`t sleep.....it`s 3.30am! wahhhh... i wanna cry,0
gosh! i`m freakin` bored! talk to me!,0
"To all my friends: Im deeply sorry i`m moving, i will miss u all so very very much!",0
 So sorry to hear about your mom! that really sucks,0
I just woke up. My teeth really hurt from my rubber bands,0
i cant afford it  go to school here ? !!,0
My head hurts beyond much.,0
"Oh please! I wanted to complete an unfinished tweet, and 5 tweets cropped up in between!  and now my tweet looks dorky.",0
FML i just spilled my entire can of diet coke IN MY LAP. yay,0
dissapointed in every way....confused... and damaged by the ugly love bug,0
Poltergeist! In my house,0
Off to bed!! Still exhausted from Vegas,0
 Miss you in that 70s show!!!!!!,0
 OMG I just spit my drink out! RIP hair straightener!!,0
I was awake until 12:45am then my mum turned the internet off so i couldnt watch the  live chat i was ccrying i was sad,0
Feeling down again. Today is way too stressful.,0
feelin lonely now after spendin the last 50 hours with my friends,0
 Sorry I can not reach either URL,0
  that`s bad luck!,0
is sad that today is her last day in san diego,0
None of the people I talk to in my P.E. class are here  I`m going to be so bored all period.,0
So much to tell-Only blip is her immune system hasn`t recovered-not yet a newborns. Give it 6 more months.  But that`s nothing.,0
-- Omg I can`t believe jay leno is going off the air  I HATE CONAN O`BRIAN,0
_ no idea what that means bb,0
haha aww ok now back to bionomial expansion  ugh! joy,0
"In the UK with no phone service  oh yea and still sick (cough, sniff)",0
cleaning and packing. Moving house is ****. It`s going to be a long weekend....,0
Trying to figure out this thing...it`s not going well,0
"getting ready for school.. reading what`s going on on set in Montepulciano, and practically crying cause i`m not there",0
So booooored  I learned this though! ????????,0
 Yes yes she is indeed nuts! ... Like me... though i am not rich  Tut x,0
I am sooo tired,0
 no...i`m just tired..,0
OMG JLO AND MARC ANTHONY WERE AT MY OLD SCHOOL GRADUATION  BRB UPSET,0
"i wish i was outside  thats the only thing thats gonna kill me about work all day, everyday during the summer.",0
My moms Season 3 of Weeds got burnt up in a family friends mobile home.,0
" harrump gagging for beer, noone wants to play",0
Can today go any slower? Time is just dragging by.,0
 oh **** that sucks,0
 That sucks majorly...hhhmmmnnn...I`m thinking...I would`ve said the self tanner or a really good concealer...I`m stuck,0
"SMH!!!! Im sick with this bug that`s going around..Almost everyone I know is sick, including me...",0
Shower head broke while i was in the shower and shot straight @ my head.may get a welt later on from it,0
 Yucky! We had our last soccer game of the season today...tryouts start Friday,0
Tweeting from the tarmac at Cork Airport. Delayed,0
" ?? Sorry you posted the vid again, but it won`t load for me...",0
 I`m jealous. I have so let it slip what with the baby and all. Not sure I could even do a half right now,0
 My public talk in July got canceled and I don`t know why.,0
save me--i feel like i`m going crazy.  ? http://blip.fm/~5z193,0
"Hell, my iTunes music library is even bipolar!",0
" Problem is, Flash isnt GPU accelerated.  The Atom 330 can`t play Youtube HD or Hulu HD fullscreen   Big deal with Plex...",0
 not helping!,0
"   Sorry, we`ll try to keep it down.",0
Well thats that then. Exam failed and bsc gone,0
Twitter is slow!,0
http://twitpic.com/66roi - Man I miss this truck so much!  had to return it cause it was 687.00 a month and 236.00 ins a month on it : ...,0
" Yep, finished, chocked full of spelling and grammatical errors, but I`m cleaning it up tomorrow and popping it up  hehe",0
One lane stop and go trafffffffic suckssss! Almost to wwork thanks to **** miinnnesota roads,0
" belay the swimsuit, hot tub won`t be ready this weekend.  sadness",0
"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though.",0
The first time all week I can play WoW and I get stuck at 'authenticating'.,0
Just got up thinkin about how weird it is w/out our dog,0
Hmmm.... My whole body feels sore!,0
"watched prison break special, such a sad ending",0
 Omg i`m on a one year work permit! Going home end of June...i`m really gna miss it   #canada,0
"Well, my aunts dog died. I understand how devastated she is. I`ll probably head over there soon for support",0
Ahhhhh! My 'Let The Right One In' DVD broke,0
 daaammmnnnnn I do wish I was there.,0
"Its friday and i`m sick, story of my life...",0
"Immediately regretting my decision to come into the office today, miss my bed",0
"_jean Now that I think about it, when I get to the States, they`ll probably still be touring, so they won`t be there  Dammit!",0
" it`s a modded 360, so you can`t send it back?  That Red Ring of Death sucks!  It took weeks to get mine back from Microsoft.",0
"Ugh my neck really hurts  I`m out aquatards, xox",0
"So it`s rainy in Georgia, what do I do? Wear bright colors and hope the sun comes out!  (I`m doubtful that this is going to work)",0
Worried about the reply after sending THE SMS to 78277.,0
soo sick. i hate my life,0
Sitting on the decking reading psychology notes with my ipod and my dog. It`s far too warm,0
Facebook decided I`m annoying or abusive because I add lots of friends. At least I have no distractions from coursework now...,0
On my way to get the crate and Bella Dolce!!!! Sad cuz  is going tto Richmond,0
is not feelin well... i feel sooooo weak....i hate bein sick in the summer,0
doing the awful online portuguese test!,0
"_xox  Oh god, everyone`s dying.  But it`s mainly justin depressing me",0
trying to understand why WHY i joined twitter.....everyone else was doing it i felt left out,0
"@ RyanSeacrest : hi there might be a problem as it says no stream online, wat`s not right?",0
"how I wish my parents put me into a Chinese school when I was younger. Then, it`ll be so much easier for me to get a job...",0
Is wondering if my ankle will ever stop hurting,0
 just one of those days where loneliness creeps up on you slaps you in the face.,0
 are you still angry with me?,0
"'Thick as pig **** - went to Oxford' - Helena`s (Cantab) friend`s description of me to her boyfriend, yesterday...",0
it makes me  when i see people replying to people that are only after followers and would never reply back,0
Things aren`t just as easy and simple as they seem to be.,0
"Took a kind-of nap, too. My tummy hurts.",0
" Dude, I hear ya. I`ll be 26 two weeks from tomorrow. I feel old.",0
miss him way to much... just cnt stop thinking of him   nite nite folkkz...,0
"Sadly, the time has come to put my mom in a home",0
"It has been 24 hours now, since I had my dog put to sleep.  RIP my old friend.",0
yeah its Friday! I thought my sis was coming into town turns out she is not!!  so sad! i miss my babies!!!,0
"driving home,Iï¿½m so tired,had a bad day",0
"Too many cocktails last night, my head hurts",0
 right..  making compromises is what kills us!,0
agh! freaking out about going to Wales already! >< not packed!!,0
My assistant had me watch The Notebook. I miss Deborah,0
"coach says have come along way, faster that alot of people  oh yeah whos the man. ohh very sore",0
I`m a fat and sad puffyn now,0
Just got bullied by Dillah.  HELP!,0
Ugh - car got stolen sometime between yesterday evening and this morning when husband was due to go to work  Like we can afford this???,0
Iï¿½m JBobsessed  xD I miss them soooooo much!  They should have a live web cast on bookface ?  EVERY thursday xD,0
_mejer I couldn`t remember what all the different cords meant. I lost half of them leaving the graduation anyway.,0
I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL,0
 is that teh part where hes liek feeling the girl. i feel sooo soooory for her,0
AHHHH my keyboards getting worse :/ my BDAY`s in 1 more day,0
" Yeah, it`s work. It`s been busy all day and I`m tired and hungry.",0
New issue of  in the office...desperately want to flick through but have so much to do. It`ll have to wait,0
sitting in awe that the price to renew my laptops warranty has doubled in a matter of weeks,0
"Panda express, it`s been so long. I`ve missed you",0
"Pretty sure my laptop just died 100%. HP DV2000, wireless problems constantly, tons of heat, won`t start at all now. Fried circuit?",0
"this is the worst day ever, i`ve been told im a chav",0
soooo fed up with this,0
Ugh its really hot today already and its not even noon yet  i want ice water!,0
   someone is ignoring me  & being mean..,0
"I missed you yesterday, Lacey.    We get to go to granulation tonight, though.",0
Checking out Ciege Cagalawan`s S/S Collection and I am regretting that I did not see his collection tonight  I got invites!,0
_Dew tokens haven`t been working for me all day....,0
"Got stuck in a traffic jam today, i now have one sunburned arm",0
" 'organization ...ITIL, forget about people (and so they fail)' preaching to the converted  IT is the people http://tr.im/kWUA",0
In bed after a good last saturday in ec. I`m gonna miss this place but can`t wait til summer,0
 useless tweet! LOL jk yay!!! You`re coming tmr! How long u gnna be in phils for  ?,0
 iPhone is doing that 'not opening downloaded apps' thing and I forgot my cord at home,0
  you are disappointing me......,0
 my plans might have just gone out the window too  bit gutted.,0
Just had my hair cut it looks like ****,0
" Without whipped topping, there is no shortcake.   #shortcakefail",0
"On another note, geoDefense Easy down. Onwards to the medium maps, where a whole other world of pain awaits my exploration!",0
The toaster oven was my fault. Now I`m going to look like an idiot in front of my father.,0
I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.,0
" oops, me and my drunken stupor lol. Ima check it out",0
... lunch is no fun when you have nothing to eat.,0
school and the guy i like was talking to the girl i cant stand at all!!  ppl are just sooo...ughhhh!!,0
"dont know why so tired today  bye, time for beddy",0
Awwwwwwww man my baby dried up.,0
And I want you to shut the **** up.... I really hate living with my step dad. =-\ I can`t wait to move out...,0
 I wish I could still drink it but I had two bad nights with white wine in London and then I was sick for almost a week,0
i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation,0
"I had a new work picture taken today, hated it, it looks too much like me http://bit.ly/PHjUR",0
just broke a vase that i didn`t even get a chance to use,0
Just took $10 off a guy who thinks he can bluff three times in a row and get away with it. Now back to showing how **** my work is,0
" Thanks for the R, but, sorry, the LOTR was spam.",0
" Well thats even worse cuz when it gets hurt everyone is in pain, but poor Stephen has a smushed twitter now!",0
I hate waiting in lines,0
http://twitpic.com/54khn - I am very sad. They cut down my Pink Tree. I noticed it when I left today to get Betos,0
 im home alone in the house and imma scared  x,0
Facebook.com isint letting me change my profile picture,0
is feeling sad  I so dont do goodbye`z!!!!,0
Just got back from the grocery store. Now I`m starving and can`t find anything to eat!,0
 http://twitpic.com/4j585 - Guess I need to get me an iPhone now for sure!!!  It looks bad ****!!,0
omg i didnt tweet all that much today.... *sadness*,0
all these follow fridays make me feel really unpopular,0
Studying for my exams....boring,0
 im listening to people saying eww at out current frog disection  poor froggy.,0
I`m so pissed off today n sadly.. Can`t even share the reason here,0
im really tired.. not much time to sleep,0
_BHB I went to that concert and I remember Derek and Mark were hosting! I miss seeing BHB  at the grove.,0
 Erm yeah watch as it sways and collapses into the river below lol.  Next time you are here we shall have to drag you there,0
"  I`m soo sad. It`s just on the edges of the pages, but it`s not gonna come out. *cries*",0
" no I was trying to interview Dr Paul Twomey, CEO of ICANN. Phone issues cut the interview from 30 mins to 15.",0
my tv is so boring,0
"My knee **** hurts man  Haylee doesn`t even care, GET ME MORE MILKSHAKE-SHAKE-SHAKE-SHAKE IT!",0
"When someone edit your designs is called plagiarism right??, but what can you do??, I`m tired, exhausted and dissapointed",0
still sick  @ Home http://loopt.us/iArPRg.t,0
 that sucks!!,0
Thinks my 'not girlfriend' needs to not be a douchebag right now...  i`m not in the mood to feel neglected,0
 naw...I`ll keep you in. Turns out you have the odd nugget of wisdom.,0
doesn`t kno wat to do now ER is over  saddo,0
  it sucks no matter where you are! I`m gonna freakin be late for work!,0
Oh **** ... Placebo tix and Tori Amos both go on sale at 9am. Anticipating hot cake distribution of both.,0
Back to work.  Extremely slow now that start up`s over.,0
no class the next two days...but work  everyday from today til next wednesday  so sad,0
wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8,0
"Much to my surprise, I was using my credit card before the crack dawn to do some serious online gambling. One problem: it wasn`t me.",0
i hate the biatches of this world,0
" I don`t understand anything, HELP",0
Finally get to lay down for a bit i have a major headache,0
everyone vote for  for the mtv movie awards coz my comp is mashed up and wont let me vote!  i will somehow!!!!!!,0
I am slowly getting angry at this Jon and Kate Plus 8 thing,0
http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad,0
on my way to work! working sucks big time,0
  Sorry to hear that.,0
help! anyone know if there are stores that carry blackberry trackballs? just went to verizon retailer; no luck. do not want to order one,0
" they are terrible little beast but if the garden is small you can simply collect them, or you can buy poisonous food pellets",0
Stubbed my little toe this morning on my file cabinet ... and it`s turning black,0
 5 seasons that`s it? Sorry just noticed in ur previous update. My sis isn`t gonna be happy,0
offically in DC .....  missing my numero uno,0
Really nervous about my animal rights presentation next period,0
 *hugs*  still feeling poorly are you,0
hates this weather,0
"finished sewing for the night, uploading pictures from slidebar and beach. i cant believe i am having difficulties with twitter!",0
 ME! oh wait wrong state,0
"bored , cleanin the house",0
im cold  i still cant find my hoodie,0
 NOOOOOOO!!!!!!!!!!!!! why in july? im gonna be back home  NOOOOOOOOOOO!!!!!!!!!,0
 they got attacked by the club,0
I smashed my pinky in julia`s car door... **** my life...,0
 OMG that is AWFUL! $12k??? Wow     Our pyr figured out how to open a doorknobs one day by crushing them in her jaws and,0
tell chris to stop making fun of lizzie,0
"Well, enough mushy family talk. To bed I stubbornly go.",0
i need to write really bad. can someone go get my diary from my flat for me,0
off work yesss ! super hungry,0
24 hours and $400 later and I hav a new telecom phone that dosent work.  Stupid telecom,0
"oh no, i need new work shoes...i broke this one!",0
 I`m sad that I missed you guys last night!,0
getting bored of walking up and down the stairs,0
"God, I HATE scary movies. They are not at all. I`m such a wimpy.",0
" *huggles* I don`t see all the replies right away, and my boss is hovering today. And I`m feeling pissy about life",0
seriously bored without anyone to talk to... but not tired enough for sleep,0
Just found out one of my ankles is swollen...eeks now it hurts,0
My computer is being killed by a combo of mirrors edge and really poor win7 thermal management...75c gpu = one sad game,0
I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!,0
Im not friends with anyone anymore,0
"i miss him  ALOT but im not gonna talk to him, i HOPE",0
Up earlier because of a stupid orthadontist appointment,0
 traumatizing moment of my childhood. my dogs massacred baby bunnies and my brother and i got out the bb gun...,0
#jonaswebcast i just missed it!!!!,0
Bella doesn`t love me no more,0
I need a blackberry,0
On the set of Chuck Bass` New York Palace Hotel. Too bad they weren`t filming today.   http://twitpic.com/67nht,0
unfortunately people at work let me down so I am now having a bad morning! it`s official... but revenge is a dish best served cold,0
"my sisters **** pc, just blued screened me",0
 this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,0
 nope  don`t you think it`s a crime? :/,0
Struggling...selfishness and jealousy doesn`t get you any further in life... ohh myyy,0
"My poor wife.  I`m laid up for another 6 hours on doctors orders, then can`t do much and she is dealing with screaming baby",0
 yo wake your **** up  and go to work  go get that paper  u aint sick dont lie,0
 She should keep her crown and shut her mouth!   Then she`ll know what non-judgmental means!,0
Home. Don`t think i`ll wake up at 5. :-p I had set an alarm for 6 in the kids` room & forgot to turn it off. I feel bad about that.,0
"So now, I have conjunctivitis in my left eye. Is this a sign of something? What did I do wrong to deserve this?LOL I`m dying people!",0
Officially drugged up and taking a nap. Allergies ain`t no joke. Never had them this bad since two days ago.,0
 sadly my corporate giant employer won`t let me get to that site...,0
absolutley gutted i am this ill when a) it`s this sunny outside and b) i have **** loads of revision to do for my c) exam on tuesday,0
 what a **** shame all that body to waste,0
"i know i have lots of comments to return but i have been really busy  i`ll get round to it guys, sorry",0
 What do you mean by your portfolio is sad?  No luck here.  I`ve applied about 30 places so far.,0
Aaahhh I`m just so busy. Sorry everyone.,0
 that little girl on BGT! how sad! i cried  lol xxxxxxxxxxxxxxxxxxx,0
 Yucky!  Time to bring out the vaccuum and go to War. Our house is always a spider haven for some reason. Not cool.,0
thinking of you   why we canï¿½t control our thoughts?,0
"Everyone going to the hometown show is excited they get to go on Thames Street. I`M GONNA SEE THE ORIGINAL THAMES RIVER, ****. ohhhh.",0
_sounds bicycle? Sucks i cant ride with you,0
Steve Aoki  sorry. May b nxt time.,0
 no.1 dont really mean anything to me anymore :L it did when good old top of the pops was on every sat or friday or something,0
 I can`t die  I have a lunch date with rocio coming up plus some new shoes UGH!,0
I somehow miss you.,0
" weird trigger. You should definitely ask him about them on monday, dude...  ****.",0
  shame on me!!!,0
why are matters of the heart so complicated?,0
